DatasetName,SightingKey,SpeciesCode,KingdomName,ClassName,FamilyName,SortOrder,ScientificName,Exotic,CommonName,NSWStatus,CommStatus,SensitivityClass,ProfileID,DateFirst,DateLast,NumberIndividuals,EstimateTypeCode,SourceCode,ObservationType,Status,ValidationFlags,LocationKey,Description,Latitude_GDA94,Longitude_GDA94,Zone,Easting,Northing,Accuracy,SightingNotes,LocationNotes,Column1
AWC-NSW Parks Partnership Projects,SPJGI6283162,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/11/2016 20:16,21/11/2016 20:16,1,,4,Q,Valid and accepted without modification,,LPJGI0588375,Mallee Cliffs,-34.27437459,142.7708622,54,663017,6206002,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283163,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/11/2016 20:24,21/11/2016 20:24,1,,4,Q,Valid and accepted without modification,,LPJGI0588468,Mallee Cliffs,-34.17621267,142.4935978,54,637651,6217298,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283164,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/11/2016 20:24,21/11/2016 20:24,1,,4,Q,Valid and accepted without modification,,LPJGI0588468,Mallee Cliffs,-34.17621267,142.4935978,54,637651,6217298,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283165,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/11/2016 20:24,21/11/2016 20:24,1,,4,Q,Valid and accepted without modification,,LPJGI0588468,Mallee Cliffs,-34.17621267,142.4935978,54,637651,6217298,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283203,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 0:09,22/11/2016 0:09,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283204,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 0:09,22/11/2016 0:09,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283205,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 0:09,22/11/2016 0:09,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283213,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 1:26,22/11/2016 1:26,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283214,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 1:26,22/11/2016 1:26,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283215,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 1:26,22/11/2016 1:26,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283216,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 1:32,22/11/2016 1:32,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283217,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 1:32,22/11/2016 1:32,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283218,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 1:32,22/11/2016 1:32,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283221,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 1:54,22/11/2016 1:54,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283222,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 1:54,22/11/2016 1:54,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283223,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 1:54,22/11/2016 1:54,1,,4,Q,Valid and accepted without modification,,LPJGI0588465,Mallee Cliffs,-34.17457935,142.5421843,54,642132,6217412,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283243,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 3:46,22/11/2016 3:46,1,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283244,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 3:46,22/11/2016 3:46,1,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283245,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 3:46,22/11/2016 3:46,1,,4,Q,Valid and accepted without modification,,LPJGI0588444,Mallee Cliffs,-34.22704441,142.7619173,54,662285,6211266,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283260,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:22,22/11/2016 5:22,1,,4,Q,Valid and accepted without modification,,LPJGI0588416,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283261,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:22,22/11/2016 5:22,1,,4,Q,Valid and accepted without modification,,LPJGI0588416,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283262,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:22,22/11/2016 5:22,1,,4,Q,Valid and accepted without modification,,LPJGI0588416,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283269,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:34,22/11/2016 5:34,1,,4,Q,Valid and accepted without modification,,LPJGI0588416,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283270,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:34,22/11/2016 5:34,1,,4,Q,Valid and accepted without modification,,LPJGI0588416,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283271,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:34,22/11/2016 5:34,1,,4,Q,Valid and accepted without modification,,LPJGI0588416,Mallee Cliffs,-34.23013262,142.679004,54,654641,6211052,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283272,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:38,22/11/2016 5:38,1,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283273,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:38,22/11/2016 5:38,1,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283274,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:38,22/11/2016 5:38,1,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283278,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:43,22/11/2016 5:43,1,,4,Q,Valid and accepted without modification,,LPJGI0588370,Mallee Cliffs,-34.27709669,142.7864387,54,664446,6205675,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283279,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:43,22/11/2016 5:43,1,,4,Q,Valid and accepted without modification,,LPJGI0588370,Mallee Cliffs,-34.27709669,142.7864387,54,664446,6205675,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283280,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:43,22/11/2016 5:43,1,,4,Q,Valid and accepted without modification,,LPJGI0588370,Mallee Cliffs,-34.27709669,142.7864387,54,664446,6205675,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283283,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:44,22/11/2016 5:44,1,,4,Q,Valid and accepted without modification,,LPJGI0588449,Mallee Cliffs,-34.20797658,142.6696398,54,653819,6213523,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283284,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:44,22/11/2016 5:44,1,,4,Q,Valid and accepted without modification,,LPJGI0588449,Mallee Cliffs,-34.20797658,142.6696398,54,653819,6213523,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283285,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:44,22/11/2016 5:44,1,,4,Q,Valid and accepted without modification,,LPJGI0588449,Mallee Cliffs,-34.20797658,142.6696398,54,653819,6213523,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283289,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:49,22/11/2016 5:49,1,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283290,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:49,22/11/2016 5:49,1,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283291,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 5:49,22/11/2016 5:49,1,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283295,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 6:08,22/11/2016 6:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588482,Mallee Cliffs,-34.27126945,142.680676,54,654720,6206487,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283296,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 6:08,22/11/2016 6:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588482,Mallee Cliffs,-34.27126945,142.680676,54,654720,6206487,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283297,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 6:08,22/11/2016 6:08,1,,4,Q,Valid and accepted without modification,,LPJGI0588482,Mallee Cliffs,-34.27126945,142.680676,54,654720,6206487,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283298,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 6:15,22/11/2016 6:15,1,,4,Q,Valid and accepted without modification,,LPJGI0588433,Mallee Cliffs,-34.22658023,142.7135097,54,657826,6211393,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283299,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 6:15,22/11/2016 6:15,1,,4,Q,Valid and accepted without modification,,LPJGI0588433,Mallee Cliffs,-34.22658023,142.7135097,54,657826,6211393,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283300,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 6:15,22/11/2016 6:15,1,,4,Q,Valid and accepted without modification,,LPJGI0588433,Mallee Cliffs,-34.22658023,142.7135097,54,657826,6211393,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283306,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 6:58,22/11/2016 6:58,2,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283308,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 6:58,22/11/2016 6:58,2,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283309,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 6:58,22/11/2016 6:58,2,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283310,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 7:09,22/11/2016 7:09,2,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283311,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 7:09,22/11/2016 7:09,2,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283312,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 7:09,22/11/2016 7:09,2,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283313,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 7:14,22/11/2016 7:14,1,,4,Q,Valid and accepted without modification,,LPJGI0588404,Mallee Cliffs,-34.266195,142.776028,54,663509,6206901,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283316,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 7:51,22/11/2016 7:51,1,,4,Q,Valid and accepted without modification,,LPJGI0588453,Mallee Cliffs,-34.18317029,142.6717155,54,654055,6216271,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283317,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 7:53,22/11/2016 7:53,1,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283318,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 7:53,22/11/2016 7:53,1,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283319,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 7:53,22/11/2016 7:53,1,,4,Q,Valid and accepted without modification,,LPJGI0588454,Mallee Cliffs,-34.17075802,142.6769738,54,654563,6217640,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283324,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 17:58,22/11/2016 17:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588448,Mallee Cliffs,-34.25902171,142.5891229,54,646312,6207981,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283325,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 17:58,22/11/2016 17:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588448,Mallee Cliffs,-34.25902171,142.5891229,54,646312,6207981,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283326,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,22/11/2016 17:58,22/11/2016 17:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588448,Mallee Cliffs,-34.25902171,142.5891229,54,646312,6207981,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283353,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 6:58,23/11/2016 6:58,1,,4,Q,Valid and accepted without modification,,LPJGI0588433,Mallee Cliffs,-34.22658023,142.7135097,54,657826,6211393,100,,RoadCam,
AWC-NSW Parks Partnership Projects,SPJGI6283377,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:02,23/11/2016 19:02,1,,4,Q,Valid and accepted without modification,,LPJGI0588386,Mallee Cliffs,-34.163602,142.733317,54,659770,6218347,100,Comment: Female with young,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283378,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:02,23/11/2016 19:02,1,,4,Q,Valid and accepted without modification,,LPJGI0588386,Mallee Cliffs,-34.163602,142.733317,54,659770,6218347,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283379,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:02,23/11/2016 19:02,1,,4,Q,Valid and accepted without modification,,LPJGI0588386,Mallee Cliffs,-34.163602,142.733317,54,659770,6218347,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283383,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:06,23/11/2016 19:06,1,,4,Q,Valid and accepted without modification,,LPJGI0588388,Mallee Cliffs,-34.16158803,142.7004457,54,656743,6218621,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283384,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:06,23/11/2016 19:06,1,,4,Q,Valid and accepted without modification,,LPJGI0588388,Mallee Cliffs,-34.16158803,142.7004457,54,656743,6218621,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283385,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:06,23/11/2016 19:06,1,,4,Q,Valid and accepted without modification,,LPJGI0588388,Mallee Cliffs,-34.16158803,142.7004457,54,656743,6218621,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283386,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:12,23/11/2016 19:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588388,Mallee Cliffs,-34.16158803,142.7004457,54,656743,6218621,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283387,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:12,23/11/2016 19:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588388,Mallee Cliffs,-34.16158803,142.7004457,54,656743,6218621,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283388,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:12,23/11/2016 19:12,1,,4,Q,Valid and accepted without modification,,LPJGI0588388,Mallee Cliffs,-34.16158803,142.7004457,54,656743,6218621,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283389,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:18,23/11/2016 19:18,1,,4,Q,Valid and accepted without modification,,LPJGI0588388,Mallee Cliffs,-34.16158803,142.7004457,54,656743,6218621,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283390,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:18,23/11/2016 19:18,1,,4,Q,Valid and accepted without modification,,LPJGI0588388,Mallee Cliffs,-34.16158803,142.7004457,54,656743,6218621,100,,Standard Site,
AWC-NSW Parks Partnership Projects,SPJGI6283391,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,23/11/2016 19:19,23/11/2016 19:19,1,,4,Q,Valid and accepted without modification,,LPJGI0588388,Mallee Cliffs,-34.16158803,142.7004457,54,656743,6218621,100,,Standard Site,
