Data from the BioNet Atlas website, which holds records from a number of custodians. The data are only indicative and cannot be considered a comprehensive inventory, and may contain errors and omissions.
Location accuracy varies. Records of species listed under the Sensitive Species Data Policy are identified in the Sensitivity Class column (^ rounded to 0.1°C; ^^ rounded to 0.01°C).
Copyright the State of NSW through the Department of Planning, Industry and Environment.
Search criteria : Public Report of all  Valid Records of Red Kangaroo (Species: Osphranter rufus) returned a total of 8,500 records of 1 species.Report generated on 24/09/2024 5:00 PM
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
AWC-NSW Parks Partnership Projects	SPJGI6289574	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 05:56:30	20/04/2018 05:56:30	1		4	Q	Valid and accepted without modification		LPJGI0588447	Mallee Cliffs	-34.219829280	142.666497500	54	653508	6212214	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289575	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 05:56:30	20/04/2018 05:56:30	1		4	Q	Valid and accepted without modification		LPJGI0588447	Mallee Cliffs	-34.219829280	142.666497500	54	653508	6212214	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289576	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 05:56:32	20/04/2018 05:56:32	1		4	Q	Valid and accepted without modification		LPJGI0588447	Mallee Cliffs	-34.219829280	142.666497500	54	653508	6212214	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289577	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:09:06	20/04/2018 06:09:06	1		4	Q	Valid and accepted without modification		LPJGI0588447	Mallee Cliffs	-34.219829280	142.666497500	54	653508	6212214	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289578	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:09:08	20/04/2018 06:09:08	1		4	Q	Valid and accepted without modification		LPJGI0588447	Mallee Cliffs	-34.219829280	142.666497500	54	653508	6212214	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289579	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:09:08	20/04/2018 06:09:08	1		4	Q	Valid and accepted without modification		LPJGI0588447	Mallee Cliffs	-34.219829280	142.666497500	54	653508	6212214	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289580	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:18:52	20/04/2018 06:18:52	1		4	Q	Valid and accepted without modification		LPJGI0588447	Mallee Cliffs	-34.219829280	142.666497500	54	653508	6212214	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289581	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:18:54	20/04/2018 06:18:54	1		4	Q	Valid and accepted without modification		LPJGI0588447	Mallee Cliffs	-34.219829280	142.666497500	54	653508	6212214	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289582	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:18:54	20/04/2018 06:18:54	1		4	Q	Valid and accepted without modification		LPJGI0588447	Mallee Cliffs	-34.219829280	142.666497500	54	653508	6212214	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289584	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:24:38	20/04/2018 06:24:38	1		4	Q	Valid and accepted without modification		LPJGI0588459	Mallee Cliffs	-34.214429140	142.653384300	54	652310	6212832	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289585	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:24:40	20/04/2018 06:24:40	1		4	Q	Valid and accepted without modification		LPJGI0588459	Mallee Cliffs	-34.214429140	142.653384300	54	652310	6212832	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289586	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:24:40	20/04/2018 06:24:40	1		4	Q	Valid and accepted without modification		LPJGI0588459	Mallee Cliffs	-34.214429140	142.653384300	54	652310	6212832	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289587	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:40:16	20/04/2018 06:40:16	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289588	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:40:20	20/04/2018 06:40:20	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289589	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:40:20	20/04/2018 06:40:20	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289590	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:54:16	20/04/2018 06:54:16	1		4	Q	Valid and accepted without modification		LPJGI0588445	Mallee Cliffs	-34.227537740	142.778165500	54	663780	6211185	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289591	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:54:18	20/04/2018 06:54:18	1		4	Q	Valid and accepted without modification		LPJGI0588445	Mallee Cliffs	-34.227537740	142.778165500	54	663780	6211185	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289592	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:54:20	20/04/2018 06:54:20	1		4	Q	Valid and accepted without modification		LPJGI0588445	Mallee Cliffs	-34.227537740	142.778165500	54	663780	6211185	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289593	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:56:06	20/04/2018 06:56:06	1		4	Q	Valid and accepted without modification		LPJGI0588390	Mallee Cliffs	-34.260905000	142.729660200	54	659249	6207561	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289594	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:56:08	20/04/2018 06:56:08	1		4	Q	Valid and accepted without modification		LPJGI0588390	Mallee Cliffs	-34.260905000	142.729660200	54	659249	6207561	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289595	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 06:56:08	20/04/2018 06:56:08	1		4	Q	Valid and accepted without modification		LPJGI0588390	Mallee Cliffs	-34.260905000	142.729660200	54	659249	6207561	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289601	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 07:12:38	20/04/2018 07:12:38	1		4	Q	Valid and accepted without modification		LPJGI0588400	Mallee Cliffs	-34.237570180	142.510936800	54	639148	6210470	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289602	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 07:12:42	20/04/2018 07:12:42	1		4	Q	Valid and accepted without modification		LPJGI0588400	Mallee Cliffs	-34.237570180	142.510936800	54	639148	6210470	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289603	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 07:12:42	20/04/2018 07:12:42	1		4	Q	Valid and accepted without modification		LPJGI0588400	Mallee Cliffs	-34.237570180	142.510936800	54	639148	6210470	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289607	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 07:33:22	20/04/2018 07:33:22	1		4	Q	Valid and accepted without modification		LPJGI0588445	Mallee Cliffs	-34.227537740	142.778165500	54	663780	6211185	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289608	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 07:33:24	20/04/2018 07:33:24	1		4	Q	Valid and accepted without modification		LPJGI0588445	Mallee Cliffs	-34.227537740	142.778165500	54	663780	6211185	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289609	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 07:33:24	20/04/2018 07:33:24	1		4	Q	Valid and accepted without modification		LPJGI0588445	Mallee Cliffs	-34.227537740	142.778165500	54	663780	6211185	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289610	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 07:47:42	20/04/2018 07:47:42	1		4	Q	Valid and accepted without modification		LPJGI0588444	Mallee Cliffs	-34.227044410	142.761917300	54	662285	6211266	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289611	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 07:47:46	20/04/2018 07:47:46	1		4	Q	Valid and accepted without modification		LPJGI0588444	Mallee Cliffs	-34.227044410	142.761917300	54	662285	6211266	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289612	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 07:47:46	20/04/2018 07:47:46	1		4	Q	Valid and accepted without modification		LPJGI0588444	Mallee Cliffs	-34.227044410	142.761917300	54	662285	6211266	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289619	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 18:43:40	20/04/2018 18:43:40	3		4	Q	Valid and accepted without modification		LPJGI0588444	Mallee Cliffs	-34.227044410	142.761917300	54	662285	6211266	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289620	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 18:43:42	20/04/2018 18:43:42	2		4	Q	Valid and accepted without modification		LPJGI0588444	Mallee Cliffs	-34.227044410	142.761917300	54	662285	6211266	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289621	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 18:43:42	20/04/2018 18:43:42	1		4	Q	Valid and accepted without modification		LPJGI0588444	Mallee Cliffs	-34.227044410	142.761917300	54	662285	6211266	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289622	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 18:59:36	20/04/2018 18:59:36	2		4	Q	Valid and accepted without modification		LPJGI0588417	Mallee Cliffs	-34.270891000	142.585059700	54	645917	6206671	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289623	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 18:59:38	20/04/2018 18:59:38	2		4	Q	Valid and accepted without modification		LPJGI0588417	Mallee Cliffs	-34.270891000	142.585059700	54	645917	6206671	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289624	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 18:59:38	20/04/2018 18:59:38	2		4	Q	Valid and accepted without modification		LPJGI0588417	Mallee Cliffs	-34.270891000	142.585059700	54	645917	6206671	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289639	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 20:56:40	20/04/2018 20:56:40	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289640	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 20:56:42	20/04/2018 20:56:42	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289641	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 20:56:42	20/04/2018 20:56:42	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289642	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 21:02:10	20/04/2018 21:02:10	1		4	Q	Valid and accepted without modification		LPJGI0588445	Mallee Cliffs	-34.227537740	142.778165500	54	663780	6211185	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289645	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 22:11:46	20/04/2018 22:11:46	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289646	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 22:11:48	20/04/2018 22:11:48	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289647	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 22:11:48	20/04/2018 22:11:48	1		4	Q	Valid and accepted without modification		LPJGI0588360	Mallee Cliffs	-34.245575910	142.685235200	54	655187	6209330	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289648	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 22:14:46	20/04/2018 22:14:46	1		4	Q	Valid and accepted without modification		LPJGI0588444	Mallee Cliffs	-34.227044410	142.761917300	54	662285	6211266	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289649	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 22:14:48	20/04/2018 22:14:48	2		4	Q	Valid and accepted without modification		LPJGI0588444	Mallee Cliffs	-34.227044410	142.761917300	54	662285	6211266	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289650	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 22:14:48	20/04/2018 22:14:48	2		4	Q	Valid and accepted without modification		LPJGI0588444	Mallee Cliffs	-34.227044410	142.761917300	54	662285	6211266	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289674	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 23:46:48	20/04/2018 23:46:48	1		4	Q	Valid and accepted without modification		LPJGI0588438	Mallee Cliffs	-34.226138040	142.729421800	54	659293	6211417	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289675	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 23:46:50	20/04/2018 23:46:50	1		4	Q	Valid and accepted without modification		LPJGI0588438	Mallee Cliffs	-34.226138040	142.729421800	54	659293	6211417	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289676	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/04/2018 23:46:50	20/04/2018 23:46:50	1		4	Q	Valid and accepted without modification		LPJGI0588438	Mallee Cliffs	-34.226138040	142.729421800	54	659293	6211417	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289680	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 00:07:38	21/04/2018 00:07:38	1		4	Q	Valid and accepted without modification		LPJGI0588483	Mallee Cliffs	-34.258853300	142.685906400	54	655224	6207856	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289681	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 00:07:40	21/04/2018 00:07:40	1		4	Q	Valid and accepted without modification		LPJGI0588483	Mallee Cliffs	-34.258853300	142.685906400	54	655224	6207856	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289682	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 00:07:42	21/04/2018 00:07:42	1		4	Q	Valid and accepted without modification		LPJGI0588483	Mallee Cliffs	-34.258853300	142.685906400	54	655224	6207856	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289683	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 00:13:02	21/04/2018 00:13:02	1		4	Q	Valid and accepted without modification		LPJGI0588438	Mallee Cliffs	-34.226138040	142.729421800	54	659293	6211417	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289694	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 01:01:00	21/04/2018 01:01:00	1		4	Q	Valid and accepted without modification		LPJGI0588438	Mallee Cliffs	-34.226138040	142.729421800	54	659293	6211417	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289707	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:12:26	21/04/2018 02:12:26	1		4	Q	Valid and accepted without modification		LPJGI0588400	Mallee Cliffs	-34.237570180	142.510936800	54	639148	6210470	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289708	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:18:00	21/04/2018 02:18:00	1		4	Q	Valid and accepted without modification		LPJGI0588443	Mallee Cliffs	-34.226575460	142.745668000	54	660789	6211343	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289709	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:18:02	21/04/2018 02:18:02	1		4	Q	Valid and accepted without modification		LPJGI0588443	Mallee Cliffs	-34.226575460	142.745668000	54	660789	6211343	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289710	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:18:02	21/04/2018 02:18:02	1		4	Q	Valid and accepted without modification		LPJGI0588443	Mallee Cliffs	-34.226575460	142.745668000	54	660789	6211343	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289712	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:26:48	21/04/2018 02:26:48	1		4	Q	Valid and accepted without modification		LPJGI0588456	Mallee Cliffs	-34.207896130	142.610772000	54	648395	6213620	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289713	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:26:50	21/04/2018 02:26:50	1		4	Q	Valid and accepted without modification		LPJGI0588456	Mallee Cliffs	-34.207896130	142.610772000	54	648395	6213620	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289714	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:26:50	21/04/2018 02:26:50	1		4	Q	Valid and accepted without modification		LPJGI0588456	Mallee Cliffs	-34.207896130	142.610772000	54	648395	6213620	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289716	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:38:44	21/04/2018 02:38:44	1		4	Q	Valid and accepted without modification		LPJGI0588392	Mallee Cliffs	-34.245274360	142.703813400	54	656898	6209335	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289717	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:38:46	21/04/2018 02:38:46	1		4	Q	Valid and accepted without modification		LPJGI0588392	Mallee Cliffs	-34.245274360	142.703813400	54	656898	6209335	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289718	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:38:46	21/04/2018 02:38:46	1		4	Q	Valid and accepted without modification		LPJGI0588392	Mallee Cliffs	-34.245274360	142.703813400	54	656898	6209335	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289723	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:47:04	21/04/2018 02:47:04	1		4	Q	Valid and accepted without modification		LPJGI0588414	Mallee Cliffs	-34.191368480	142.567814800	54	644466	6215514	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289724	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:49:24	21/04/2018 02:49:24	2		4	Q	Valid and accepted without modification		LPJGI0588446	Mallee Cliffs	-34.227937230	142.794417300	54	665277	6211114	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289725	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:49:26	21/04/2018 02:49:26	1		4	Q	Valid and accepted without modification		LPJGI0588446	Mallee Cliffs	-34.227937230	142.794417300	54	665277	6211114	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289726	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 02:49:28	21/04/2018 02:49:28	1		4	Q	Valid and accepted without modification		LPJGI0588446	Mallee Cliffs	-34.227937230	142.794417300	54	665277	6211114	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289735	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 03:24:22	21/04/2018 03:24:22	1		4	Q	Valid and accepted without modification		LPJGI0588445	Mallee Cliffs	-34.227537740	142.778165500	54	663780	6211185	100.0000		RoadCam	
AWC-NSW Parks Partnership Projects	SPJGI6289736	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/04/2018 03:24:24	21/04/2018 03:24:24	1		4	Q	Valid and accepted without modification		LPJGI0588445	Mallee Cliffs	-34.227537740	142.778165500	54	663780	6211185	100.0000		RoadCam	
